brand,name,url,image,unit,price_original,price_sale,saving_amount,saving_pct,rebate_raw,stock_qty,stock_text,pickup,delivery
CANARM,"Plafonnier sphérique Canarm Camilo, or, verre clair, 60 W",https://www.rona.ca/fr/produit/plafonnier-spherique-canarm-camilo-or-verre-clair-60-w-ifm1029a08gd-cl-05115770,https://cdn.rona.ca/images/05115770_M.jpg,chacun,61.99,55.0,6.990000000000002,11.28,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
BROIL KING,Soulève-grille en acier inoxydable pour barbecue Broil King,https://www.rona.ca/fr/produit/souleve-grille-en-acier-inoxydable-pour-barbecue-broil-king-60745-16666364,https://cdn.rona.ca/images/16666364_M.jpg,chacun,8.99,2.0,6.99,77.75,"6,99 $",5.0,5 en magasin,Ramassage en magasin,Livraison
RICHARD,"Lame de rechange pour grattoir à peinture Richard, carbure, forme convexe, 2 po l.",https://www.rona.ca/fr/produit/lame-de-rechange-pour-grattoir-a-peinture-richard-carbure-forme-convexe-2-po-l-04624-0271481,https://cdn.rona.ca/images/0271481_M.jpg,chacun,10.99,4.0,6.99,63.6,"6,59 $",1.0,1 en magasin,Ramassage en magasin,Livraison
DAP,"Bouche-pores pour bois polyvalent Wood Pro de DAP, latex, chêne rouge, 170 g",https://www.rona.ca/fr/produit/bouche-pores-pour-bois-polyvalent-wood-pro-de-dap-latex-chene-rouge-170-g-7079874290-04915195,https://cdn.rona.ca/images/04915195_M.jpg,chacun,12.99,6.0,6.99,53.81,"6,49 $",3.0,3 en magasin,Ramassage en magasin,Livraison
MINWAX,Crayon de teinture,https://www.rona.ca/fr/produit/minwax-crayon-de-teinture-23486-1449248,https://cdn.rona.ca/images/1449248_M.jpg,chacun,13.99,7.0,6.99,49.96,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
SECRET DU METIER,"Bouche-pores en poudre Secret du Métier 150 g, ébène",https://www.rona.ca/fr/produit/secret-du-metier-bouche-pores-en-poudre-secret-du-metier-150-g-ebene-689004-36115018,https://cdn.rona.ca/images/36115018_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,99 $",10.0,10 en magasin,Ramassage en magasin,Livraison
ELEVATION,"Moulure de transition, vinyle, 1 3/4"" x 47"", Millenium",https://www.rona.ca/fr/produit/moulure-de-transition-vinyle-1-3-4-x-47-millenium-66285050,https://cdn.rona.ca/images/66285050_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,80 $",3.0,3 en magasin,Ramassage en magasin,Livraison
SECRET DU METIER,"Bouche-pores en poudre Secret du Métier 150 g, chêne blanc",https://www.rona.ca/fr/produit/secret-du-metier-bouche-pores-en-poudre-secret-du-metier-150-g-chene-blanc-689006-36115014,https://cdn.rona.ca/images/36115014_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
SECRET DU METIER,"Bouche-pores en poudre Secret du Métier 150 g, noyer",https://www.rona.ca/fr/produit/secret-du-metier-bouche-pores-en-poudre-secret-du-metier-150-g-noyer-689005-36115019,https://cdn.rona.ca/images/36115019_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
SECRET DU METIER,"Bouche-pores en poudre Secret du Métier 150 g, chêne rouge",https://www.rona.ca/fr/produit/secret-du-metier-bouche-pores-en-poudre-secret-du-metier-150-g-chene-rouge-689003-36115017,https://cdn.rona.ca/images/36115017_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
SECRET DU METIER,"Bouche-pores en poudre Secret du Métier 150 g, naturel",https://www.rona.ca/fr/produit/secret-du-metier-bouche-pores-en-poudre-secret-du-metier-150-g-naturel-689002-36115016,https://cdn.rona.ca/images/36115016_M.jpg,chacun,16.99,10.0,6.989999999999998,41.14,"6,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
WAIT,Filtre d'humidificateur de rechange Wait,https://www.rona.ca/fr/produit/filtre-dhumidificateur-de-rechange-wait-rf2000-04355063,https://cdn.rona.ca/images/04355063_M.jpg,chacun,17.99,11.0,6.989999999999998,38.85,"6,30 $",1.0,1 en magasin,Ramassage en magasin,Livraison
GILMOUR,Arroseur pivotant Gilmour à réglages multiples,https://www.rona.ca/fr/produit/arroseur-pivotant-gilmour-a-reglages-multiples-813483-5005-65715194,https://cdn.rona.ca/images/65715194_M.jpg,chacun,19.99,13.0,6.989999999999998,34.97,6 $,4.0,4 en magasin,Ramassage en magasin,Livraison
SHUR-TRIM,"Moulure réductrice Shur-Trim, argent naturel martelé, chêne, bordure à plancher",https://www.rona.ca/fr/produit/moulure-reductrice-shur-trim-argent-naturel-martele-chene-bordure-a-plancher-fw3880nat03-0097064,https://cdn.rona.ca/images/0097064_M.jpg,chacun,20.99,14.0,6.989999999999998,33.3,"6,30 $",4.0,4 en magasin,Ramassage en magasin,Livraison
MR. BAR-B-Q,Ensemble de 9 outils pour gril Mr. Bar-B-Q en acier inoxydable,https://www.rona.ca/fr/produit/ensemble-de-9-outils-pour-gril-mr-bar-b-q-en-acier-inoxydable-00930lc-34085112,https://cdn.rona.ca/images/34085112_M.jpg,chacun,20.99,14.0,6.989999999999998,33.3,6 $,6.0,6 en magasin,Ramassage en magasin,Livraison
DREMEL,"Brosse à préparer les surfaces Dremel, 4 po, carbure de silicium, 13 000 tr/min",https://www.rona.ca/fr/produit/brosse-a-preparer-les-surfaces-dremel-4-po-carbure-de-silicium-13-000-tr-min-us400-01-19835887,https://cdn.rona.ca/images/19835887_M.jpg,chacun,21.99,15.0,6.989999999999998,31.79,"6,99 $",2.0,2 en magasin,Ramassage en magasin,Livraison
GILMOUR,Pistolet d'arrosage en TPR très robuste à 8 jets de Gilmour avec commande au pouce,https://www.rona.ca/fr/produit/pistolet-darrosage-en-tpr-tres-robuste-a-8-jets-de-gilmour-avec-commande-au-pouce-825502-5002-65715214,https://cdn.rona.ca/images/65715214_M.jpg,chacun,22.99,16.0,6.989999999999998,30.4,"6,90 $",33.0,33 en magasin,Ramassage en magasin,Livraison
GILMOUR,"Arroseur rond à tourelle de Gilmour 60 lb/po² 8 jets et à usage intensif, couvre 35 pi²",https://www.rona.ca/fr/produit/arroseur-rond-a-tourelle-de-gilmour-60-lb-po2-8-jets-et-a-usage-intensif-couvre-35-pi2-859563-5011-20245027,https://cdn.rona.ca/images/20245027_M.jpg,chacun,22.99,16.0,6.989999999999998,30.4,"6,90 $",5.0,5 en magasin,Ramassage en magasin,Livraison
JOHN DEERE,"Filtre à air en papier John Deere, moteur 4 temps 190 cc",https://www.rona.ca/fr/produit/filtre-a-air-en-papier-john-deere-moteur-4-temps-190-cc-gy21345-30735918,https://cdn.rona.ca/images/30735918_M.jpg,chacun,22.99,16.0,6.989999999999998,30.4,"6,90 $",1.0,1 en magasin,Ramassage en magasin,Livraison
,"Panneau dur perforé Goodfellow, brun, 1/8"" x 8' x 4'",https://www.rona.ca/fr/produit/panneau-dur-perfore-goodfellow-brun-1-8-x-8-x-4-899454401-5120016,https://cdn.rona.ca/images/5120016_M.jpg,chacun,23.99,17.0,6.989999999999998,29.14,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
EATON,"Fiche de mise à terre Arrow Hart d'Eaton à 3 fils de 15 ampères, 125 volts, noir",https://www.rona.ca/fr/produit/fiche-de-mise-a-terre-arrow-hart-deaton-a-3-fils-de-15-amperes-125-volts-noir-ah5266bk-f-l-04805956,https://cdn.rona.ca/images/04805956_M.jpg,chacun,24.99,18.0,6.989999999999998,27.97,"6,25 $",5.0,5 en magasin,Ramassage en magasin,Livraison
ECOSENSE,"Herbicide pour mousse et algues Moss B Gon(MD), 1 l",https://www.rona.ca/fr/produit/herbicide-pour-mousse-et-algues-moss-b-gonmd-1-l-12675242,https://cdn.rona.ca/images/12675242_M.jpg,chacun,24.99,18.0,6.989999999999998,27.97,"6,25 $",38.0,38 en magasin,Ramassage en magasin,Livraison
MIBRO,ENSEMBLE D'APPLICATEUR DE COLLE,https://www.rona.ca/fr/produit/mibro-ensemble-dapplicateur-de-colle-4651405-11375060,https://cdn.rona.ca/images/11375060_M.jpg,chacun,24.99,18.0,6.989999999999998,27.97,"6,25 $",2.0,2 en magasin,Ramassage en magasin,Livraison
PIT BOSS,Pinceau à badigeonner Pit Boss Pro en acier plaqué/plastique,https://www.rona.ca/fr/produit/pinceau-a-badigeonner-pit-boss-pro-en-acier-plaque-plastique-40849-16335009,https://cdn.rona.ca/images/16335009_M.jpg,chacun,25.99,19.0,6.989999999999998,26.89,6 $,2.0,2 en magasin,Ramassage en magasin,Livraison
MOONRAYS,Projecteur solaire sur piquet Moonrays avec panneau solaire plastique noir,https://www.rona.ca/fr/produit/projecteur-solaire-sur-piquet-moonrays-avec-panneau-solaire-plastique-noir-26004mr-47135110,https://cdn.rona.ca/images/47135110_M.jpg,chacun,25.99,19.0,6.989999999999998,26.89,6 $,18.0,18 en magasin,Ramassage en magasin,Livraison
AIR KING,Moteur d'humidificateur avec embrayage Wait d'AIr King,https://www.rona.ca/fr/produit/moteur-dhumidificateur-avec-embrayage-wait-dair-king-4a172134-0435014,https://cdn.rona.ca/images/0435014_M.jpg,chacun,26.99,20.0,6.989999999999998,25.9,"6,99 $",8.0,8 en magasin,Ramassage en magasin,Livraison
RAIN BIRD,"Boîte circulaire Rain Bird pour valve d'irrigation plastique 10,5 po",https://www.rona.ca/fr/produit/boite-circulaire-rain-bird-pour-valve-dirrigation-plastique-10-5-po-vbrnd10-32025081,https://cdn.rona.ca/images/32025081_M.jpg,chacun,28.99,22.0,6.989999999999998,24.11,"6,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
POLARMADE,"Kit de rallonge de poignée Polarmade, aluminium, 10 pi",https://www.rona.ca/fr/produit/kit-de-rallonge-de-poignee-polarmade-aluminium-10-pi-3001-57845001,https://cdn.rona.ca/images/57845001_M.jpg,chacun,29.99,23.0,6.989999999999998,23.31,6 $,1.0,1 en magasin,Ramassage en magasin,Livraison
MOEN,Crochet pour serviettes noir mat Iso par MOEN,https://www.rona.ca/fr/produit/crochet-pour-serviettes-noir-mat-iso-par-moen-dn0703bl-15025901,https://cdn.rona.ca/images/15025901_M.jpg,chacun,30.99,24.0,6.989999999999998,22.56,"6,20 $",2.0,2 en magasin,Ramassage en magasin,Livraison
MTD,Jeu de 2 lames pour tracteur de pelouse MTD en acier noir 38 po,https://www.rona.ca/fr/produit/jeu-de-2-lames-pour-tracteur-de-pelouse-mtd-en-acier-noir-38-po-490-110-n114-80495109,https://cdn.rona.ca/images/80495109_M.jpg,chacun,65.99,59.0,6.989999999999995,10.59,6 $,3.0,3 en magasin,Ramassage en magasin,Livraison
GE,"Anneau décoratif RS4 pour luminaire encastré de 4 po par GE, en nickel brossé",https://www.rona.ca/fr/produit/anneau-decoratif-rs4-pour-luminaire-encastre-de-4-po-par-ge-en-nickel-brosse-93128910-41537522,https://cdn.rona.ca/images/41537522_M.jpg,chacun,9.98,3.0,6.98,69.94,"6,98 $",17.0,17 en magasin,Ramassage en magasin,Livraison
CRAFTSMAN,"Douille à 6 pans CRAFTSMAN, acier, 7/16 po, prise de 3/8 po",https://www.rona.ca/fr/produit/douille-a-6-pans-craftsman-acier-7-16-po-prise-de-3-8-po-cmmt43331-00277254,https://cdn.rona.ca/images/00277254_M.jpg,chacun,7.79,1.0,6.79,87.16,"6,79 $",35.0,35 en magasin,Ramassage en magasin,Livraison
JOHNSON,"Mètre Johnson, aluminium, 1 1/8 po x 3/4 po x 40 po",https://www.rona.ca/fr/produit/metre-johnson-aluminium-1-1-8-po-x-3-4-po-x-40-po-m391-0704062,https://cdn.rona.ca/images/0704062_M.jpg,chacun,11.79,5.0,6.789999999999999,57.59,"6,79 $",2.0,2 en magasin,Ramassage en magasin,Livraison
WOLFCRAFT,"Manchon de ponçage Wolfcraft, oxyde d'aluminium abrasif, dos en tissu, paquet de 2",https://www.rona.ca/fr/produit/manchon-de-poncage-wolfcraft-oxyde-daluminium-abrasif-dos-en-tissu-paquet-de-2-2656-1137183,https://cdn.rona.ca/images/1137183_M.jpg,chacun,11.79,5.0,6.789999999999999,57.59,"5,89 $",1.0,1 en magasin,Ramassage en magasin,Livraison
GE,"Ampoules de remplacement DEL blanc doux HD RELAX de GE de 60W pour ventilateur de plafond, culot candélabre A15 (2/pqt)",https://www.rona.ca/fr/produit/ampoules-de-remplacement-del-blanc-doux-hd-relax-de-ge-de-60w-pour-ventilateur-de-plafond-culot-candelabre-a15-2-pqt-93118810-32285202,https://cdn.rona.ca/images/32285202_M.jpg,chacun,16.79,10.0,6.789999999999999,40.44,"6,72 $",6.0,6 en magasin,Ramassage en magasin,Livraison
GE,"Ampoule fluorescente T5 45,2 po de GE 28 W blanc brillant à culot G5",https://www.rona.ca/fr/produit/ampoule-fluorescente-t5-45-2-po-de-ge-28-w-blanc-brillant-a-culot-g5-93119110-32285316,https://cdn.rona.ca/images/32285316_M.jpg,chacun,16.79,10.0,6.789999999999999,40.44,"6,72 $",1.0,1 en magasin,Ramassage en magasin,Livraison
GE LIGHTING,"Ampoule DEL Refresh HD 60W EQ A15 claire par GE Lighting, 5000K (2/pqt)",https://www.rona.ca/fr/produit/ampoule-del-refresh-hd-60w-eq-a15-claire-par-ge-lighting-5000k-2-pqt-93131205-32285603,https://cdn.rona.ca/images/32285603_M.jpg,chacun,16.79,10.0,6.789999999999999,40.44,"6,72 $",5.0,5 en magasin,Ramassage en magasin,Livraison
OREGON,"Chaîne pour scie mécanique Oregon D72, pas de chaîne de 3/8 po, calibre de 0,05 po, longueur du guide 20 po",https://www.rona.ca/fr/produit/chaine-pour-scie-mecanique-oregon-d72-pas-de-chaine-de-3-8-po-calibre-de-0-05-po-longueur-du-guide-20-po-30735432,https://cdn.rona.ca/images/30735432_M.jpg,chacun,35.49,29.0,6.490000000000002,18.29,"5,50 $",2.0,2 en magasin,Ramassage en magasin,Livraison
GLOBE ELECTRIC,"Applique murale 2 en 1 LeClair de Globe Electric avec bras ajustable, 9,5 po x 6,5 po, métal/verre, chrome",https://www.rona.ca/fr/produit/applique-murale-2-en-1-leclair-de-globe-electric-avec-bras-ajustable-9-5-po-x-6-5-po-metal-verre-chrome-65704-00795878,https://cdn.rona.ca/images/00795878_M.jpg,chacun,46.49,40.0,6.490000000000002,13.96,"6,49 $",1.0,1 en magasin,Ramassage en magasin,Livraison
RUST-OLEUM,"Papiers abrasifs multisurface Gator, oxyde d'aluminium, grain 150, 11 po L. x 9 po l., paquet de 4",https://www.rona.ca/fr/produit/rust-oleum-papiers-abrasifs-multisurface-gator-oxyde-daluminium-grain-150-11-po-l-x-9-po-l-paquet-de-4-4442012-77375356,https://cdn.rona.ca/images/77375356_M.jpg,paquet,9.49,3.0,6.49,68.39,"5,69 $",1.0,1 en magasin,Ramassage en magasin,Livraison
FREUD,"Roulement à billes de remplacement 3/8 po Freud, 56/44 po dia x 1/8 po H., 56/64 po dia trou, acier",https://www.rona.ca/fr/produit/roulement-a-billes-de-remplacement-3-8-po-freud-56-44-po-dia-x-1-8-po-h-56-64-po-dia-trou-acier-62-108-0696095,https://cdn.rona.ca/images/0696095_M.jpg,chacun,11.49,5.0,6.49,56.48,"6,49 $",4.0,4 en magasin,Ramassage en magasin,Livraison
COMMAND,"Crochets traditionnels autocollants Command, en plastique, nickel brossé, 3 crochets",https://www.rona.ca/fr/produit/crochets-traditionnels-autocollants-command-en-plastique-nickel-brosse-3-crochets-17051bnc-vp-02095565,https://cdn.rona.ca/images/02095565_M.jpg,chacun,15.49,9.0,6.49,41.9,"5,73 $",7.0,7 en magasin,Ramassage en magasin,Livraison
GILMOUR,"Lance d'arrosage pivotante, métal, 3/4"", noir et aqua",https://www.rona.ca/fr/produit/gilmour-lance-darrosage-pivotante-metal-3-4-noir-et-aqua-820432-5001-20245086,https://cdn.rona.ca/images/20245086_M.jpg,chacun,20.49,14.0,6.489999999999998,31.67,"6,15 $",12.0,12 en magasin,Ramassage en magasin,Livraison
STA-GREEN,Engrais de pelouse d'automne 12-0-18 Sta-Green en format de 6 kg,https://www.rona.ca/fr/produit/engrais-de-pelouse-dautomne-12-0-18-sta-green-en-format-de-6-kg-23967-12675471,https://cdn.rona.ca/images/12675471_M.jpg,chacun,21.49,15.0,6.489999999999998,30.2,"5,50 $",13.0,13 en magasin,Ramassage en magasin,Livraison
PRECISION,"Vis à gypse à tête mince en métal Precision, zinguées, empreinte carrée, boîte de 1 lb, no 8 x 9/16 po L.",https://www.rona.ca/fr/produit/vis-a-gypse-a-tete-mince-en-metal-precision-zinguees-empreinte-carree-boite-de-1-lb-no-8-x-9-16-po-l-514-316-63868984,https://cdn.rona.ca/images/63868984_M.jpg,boite,23.39,17.0,6.390000000000001,27.32,"5,85 $",5.0,5 en magasin,Ramassage en magasin,Livraison
SHUR-TRIM,Tige pour tapis d'escalier 30 po,https://www.rona.ca/fr/produit/shur-trim-tige-pour-tapis-descalier-30-po-sr5030brs-1285028,https://cdn.rona.ca/images/1285028_M.jpg,chacun,7.39,1.0,6.39,86.47,"5,54 $",10.0,10 en magasin,Ramassage en magasin,Livraison
WIHA,"Paquet de 2 embouts de tournevis à chocs Torx T20 TerminatorBlue de Wiha, acier, 3,5 po",https://www.rona.ca/fr/produit/paquet-de-2-embouts-de-tournevis-a-chocs-torx-t20-terminatorblue-de-wiha-acier-3-5-po-70319-98325023,https://cdn.rona.ca/images/98325023_M.jpg,paquet,7.29,1.0,6.29,86.28,"6,29 $",9.0,9 en magasin,Ramassage en magasin,Livraison
WIHA,"Paquet de 2 embouts de tournevis à chocs Torx T30 TerminatorBlue de Wiha, acier, 3,5 po",https://www.rona.ca/fr/produit/paquet-de-2-embouts-de-tournevis-a-chocs-torx-t30-terminatorblue-de-wiha-acier-3-5-po-70322-98325025,https://cdn.rona.ca/images/98325025_M.jpg,paquet,7.29,1.0,6.29,86.28,"6,29 $",2.0,2 en magasin,Ramassage en magasin,Livraison
JOHNSON,"Détecteur de montant avec niveau intégré Johnson, magnétique, noir",https://www.rona.ca/fr/produit/detecteur-de-montant-avec-niveau-integre-johnson-magnetique-noir-160-0704128,https://cdn.rona.ca/images/0704128_M.jpg,chacun,11.29,5.0,6.289999999999999,55.71,"6,29 $",1.0,1 en magasin,Ramassage en magasin,Livraison
VILEDA,"Nettoyant pour planchers Pacs par Vileda senteur de lavande, 10/pqt",https://www.rona.ca/fr/produit/nettoyant-pour-planchers-pacs-par-vileda-senteur-de-lavande-10-pqt-172843-78565136,https://cdn.rona.ca/images/78565136_M.jpg,chacun,13.19,7.0,6.1899999999999995,46.93,"6,19 $",10.0,10 en magasin,Ramassage en magasin,Livraison
VILEDA,"Nettoyant pour planchers Pacs par Vileda senteur d'agrumes, 10/pqt",https://www.rona.ca/fr/produit/nettoyant-pour-planchers-pacs-par-vileda-senteur-dagrumes-10-pqt-172827-78565135,https://cdn.rona.ca/images/78565135_M.jpg,chacun,13.19,7.0,6.1899999999999995,46.93,"6,19 $",9.0,9 en magasin,Ramassage en magasin,Livraison
LG,"Four à micro-ondes intelligent à hotte intégrée de 1,8 pi³ LG, acier inoxydable antiemprteinte",https://www.rona.ca/fr/produit/four-a-micro-ondes-intelligent-a-hotte-integree-de-1-8-pi3-lg-acier-inoxydable-antiemprteinte-mvem1825f-30895387,https://cdn.rona.ca/images/30895387_M.jpg,chacun,395.0,389.0,6.0,1.52,6 $,,,,Livraison
LG,"Micro-ondes intelligent à hotte intégrée LG 2,1 pi³ acier inoxydable",https://www.rona.ca/fr/produit/micro-ondes-intelligent-a-hotte-integree-lg-2-1-pi3-acier-inoxydable-mvel2125f-30895366,https://cdn.rona.ca/images/30895366_M.jpg,chacun,595.0,589.0,6.0,1.01,6 $,,,,Livraison
FRIGIDAIRE,"Cuisinière autoportante à induction de 30 po Frigidaire, cuisson par convection, acier inoxydable",https://www.rona.ca/fr/produit/cuisiniere-autoportante-a-induction-de-30-po-frigidaire-cuisson-par-convection-acier-inoxydable-fcfi308cas-10355706,https://cdn.rona.ca/images/10355706_M.jpg,chacun,795.0,789.0,6.0,0.75,6 $,,,Ramassage en magasin,Livraison
LG STUDIO,"Four mural électrique simple LG Studio de 4,7 pi³ autonettoyant avec friteuse à air (acier inoxydable)",https://www.rona.ca/fr/produit/four-mural-electrique-simple-lg-studio-de-4-7-pi3-autonettoyant-avec-friteuse-a-air-acier-inoxydable-wses4728f-30895344,https://cdn.rona.ca/images/30895344_M.jpg,chacun,995.0,989.0,6.0,0.6,6 $,,,,Livraison
PROJECT SOURCE,"Plafonniers ronds au style traditionnel Project Source, 60 W, 11,3 pouces, blanc, ensemble de 2",https://www.rona.ca/fr/produit/plafonniers-ronds-au-style-traditionnel-project-source-60-w-11-3-pouces-blanc-ensemble-de-2-fm0053-43855030,https://cdn.rona.ca/images/43855030_M.jpg,chacun,32.99,27.0,5.990000000000002,18.16,"5,99 $",1.0,1 en magasin,Ramassage en magasin,Livraison
HARBOR BREEZE,"Cordon lumineux Harbor Breeze de 30 pi, DEL blanc chaud",https://www.rona.ca/fr/produit/cordon-lumineux-harbor-breeze-de-30-pi-del-blanc-chaud-jlw56965fob-18106039,https://cdn.rona.ca/images/18106039_M.jpg,chacun,34.99,29.0,5.990000000000002,17.12,5 $,10.0,10 en magasin,Ramassage en magasin,Livraison
MTD,Filtre à air moteur Powermore série 382 et 439 cc MTD noir,https://www.rona.ca/fr/produit/filtre-a-air-moteur-powermore-serie-382-et-439-cc-mtd-noir-490-200-n070-80495158,https://cdn.rona.ca/images/80495158_M.jpg,chacun,34.99,29.0,5.990000000000002,17.12,5 $,10.0,10 en magasin,Ramassage en magasin,Livraison
TECHNISEAL,"Apprêt à base d'eau pour protecteur Carbopoxy Techniseal blanc, 3,78 L",https://www.rona.ca/fr/produit/appret-a-base-deau-pour-protecteur-carbopoxy-techniseal-blanc-3-78-l-149-763-79245096,https://cdn.rona.ca/images/79245096_M.jpg,chacun,36.99,31.0,5.990000000000002,16.19,"5,55 $",4.0,4 en magasin,Ramassage en magasin,Livraison
SICO SURFACE NET,"Peinture teintable multicolore Sico Clean Surface Technology, base 2, fini coquille d'oeuf (31,99 onces)",https://www.rona.ca/fr/produit/sico-surface-net-peinture-teintable-multicolore-sico-clean-surface-technology-base-2-fini-coquille-doeuf-31-99-onces-383-502-946ml-50317239,https://cdn.rona.ca/images/50317239_M.jpg,chacun,36.99,31.0,5.990000000000002,16.19,"5,55 $",38.0,38 en magasin,Ramassage en magasin,Livraison
BELL + HOWELL,Lumière de cloture DEL à énergie solaire Bell + Howell 4-paquet Premiere 2-watt,https://www.rona.ca/fr/produit/lumiere-de-cloture-del-a-energie-solaire-bell-howell-4-paquet-premiere-2-watt-8576fe-11815063,https://cdn.rona.ca/images/11815063_M.jpg,chacun,39.99,34.0,5.990000000000002,14.98,5 $,7.0,7 en magasin,Ramassage en magasin,Livraison
